,ID_ATRIBUTO,NOME,DESCRICAO,ID_FUNCAO,COLUNA,EDITAVEL,ID_CATEGORIA,TMP_ATTRIB_REF,STATUS_EXECUCAO,DATA_ULTIMA_EXECUCAO,DATA_ULTIMA_ALTERACAO,ID_USUARIO,DATA_CRIACAO,ID_COMPANY
301,401,MAX_ConsumoMed_InicioPeriodoPlano(-3M)_InicioPeriodoPlano,MAXIMO de los consumos medidos desde tres meses antes del inicio del período plano; hasta la fecha del inicio del período plano.,MAX,N401,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:36:47,4,2018-04-11 20:16:29,
302,402,SUM_ConsumoMed_InicioPeriodoPlano_1M,SUMA de los consumos medidos desde el inicio del período plano hasta el último consumo facturado.,SUM,N402,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:37:12,4,2018-04-11 20:18:03,
303,403,SUM_RevisiónEjecutada_FinCaida_V3M_I25M_v_UltRev_v_UltReempMed_v_UltCambioCliente_FecAct-1,"Suma de OTs ejecutadas, entre la fecha del fin de la caída en una ventana de tres meses, en los últimos 25 meses; hasta un mes antes del mes actual",SUM,N403,1,0,,sucesso,2023-09-01 23:27:08,2019-04-23 06:55:02,4,2018-04-11 20:19:27,
304,404,CANT_FacturacionNormal_3M_1M,"Indica si en los últimos tres meses hubo facturación normal (No corresponde a una lectura promediada) --> De ser así, el valor debería ser 3",Qtd_Consumos,N404,1,0,,sucesso,2023-09-01 23:27:08,2018-04-11 20:31:40,4,2018-04-11 20:29:00,
305,405,CANT_ObsImpedimiento_IniCaidaV3MIUltRevPrConsUltReempMedF1M_FinCaidaV3MIUltRevPrConsUltReempMedF1M,"Cantidad de notas de lectura indicando casa vacía o cerrada (sin uso, poco uso) desde el inicio de la caída en una ventada de tres meses, tomando como referencia la fecha de la última revisión con resultado fraude, anomalía o normal, el último reemplazo de medidor y el primer consumo; hasta el fin de la caída en los mismo parámetros mencionados anteriormente.",Qtd_Consumos,N405,1,0,,sucesso,2023-09-01 23:27:08,2018-04-11 20:39:19,4,2018-04-11 20:36:43,
306,406,MAX_ConsumoFactVecLog_IniCaidaV3MIUltRevPrConsUltReempMedF1M(-3)_IniCaidaV3MIUltRevPrConsUltReempMed,"MAXIMO de los consumo facturados de los vecinos lógicos desde tres meses antes del inicio de la caída en una ventada de tres meses, tomando como referencia la fecha de la última revisión con resultado fraude, anomalía o normal, el último reemplazo de medidor y el primer consumo; hasta el inicio de la caída en los mismo parámetros mencionados anteriormente.",MAX,N406,1,0,,sucesso,2023-09-01 23:27:08,2018-04-11 20:41:33,4,2018-04-11 20:41:33,
307,407,PROM_ConsumoMed_FinCaidaV3MIUltRevPrConsUltReempMedF1M_FinCaidaV3MIUltRevPrConsUltReempMedF1M(+3),"PROMEDIO de los consumo medidos desde el fin de la caída en una ventada de tres meses, tomando como referencia la fecha de la última revisión con resultado fraude, anomalía o normal, el último reemplazo de medidor y el primer consumo; hasta tres meses adelante del fin de la caída, en los mismos parámetros mencionados anteriormente.",Consumo_medio,N407,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:37:35,4,2018-04-11 20:46:46,
308,408,MAX_ConsumoFactVecinosLogicos_FinCaida_1M,"MAXIMO de los consumo facturados de los vecinos lógicos desde el fin de la caída en una ventada de tres meses, tomando como referencia la fecha de la última revisión con resultado fraude, anomalía o normal, el último reemplazo de medidor y el primer consumo; hasta el último consumo registrado para la instalación.",MAX,N408,1,0,,sucesso,2023-09-01 23:27:08,2018-04-11 20:49:33,4,2018-04-11 20:49:33,
309,409,MAX_ConsumoMed_PrimerRegistro_1M,MAXIMO consumo medido entre la fecha del primer registro de consumo y el último,MAX,N409,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:37:58,4,2018-04-11 20:50:34,
310,410,[Prop]: Ciclo de Lectura,Ciclo de lectura al cual pertenece el usuario,Propriedade da UC,id_livro,1,3,,,,2018-04-11 21:08:11,4,2018-04-11 21:07:10,
311,411,[Prop]: Distrito,Distrito CNFL,Propriedade da UC,id_bairro,1,3,,,,2018-04-11 21:17:17,4,2018-04-11 21:17:17,
312,412,[Prop]: Cantón,Cantones CNFL,Propriedade da UC,id_municipio,1,3,,,,2018-04-11 21:18:02,4,2018-04-11 21:18:02,
313,413,PROM_ConsumoMed_UltRevision-6_UltRevision,"PROMEDIO de los consumos medidos desde la fecha seis meses antes de la última revisión (fraude, anomalía, normal, no revisado), hasta la última revisión.",Consumo_medio,N413,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:38:21,4,2018-04-11 21:32:42,
314,414,PROM_ConsumoMed_UltRevision+3_1M,PROMEDIO de los consumos medidos desde la fecha tres meses adelante de la última revisión hasta el último consumo.,Consumo_medio,N414,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:38:45,4,2018-04-11 21:33:38,
315,415,CANT_ObsSinServicio_3M_1M,"Cantidad de observaciones sin servicio en los últimos tres meses, según las notas de lectura",Qtd_Consumos,N415,1,3,,sucesso,2023-09-01 23:27:08,2018-04-12 15:50:06,4,2018-04-12 15:50:06,
316,416,CANT_ConsumoMed_8M_1M,CANTIDAD de consumos medidos en los últimos ocho meses.,Qtd_Consumos,N416,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:39:06,4,2018-04-12 16:16:03,
317,417,CANT_ConsumoMed_14M_1M,CANTIDAD de consumos medidos en los últimos 14 meses,Qtd_Consumos,N417,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:39:32,4,2018-04-12 16:27:06,
318,418,CANT_ConsumoMed_26M_1M,Cantidad de consumos medidos en los últimos 26 meses,Qtd_Consumos,N418,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:39:59,4,2018-04-12 20:15:00,
319,419,VAL_Constante_Facturación_Mesactual(-1M),Constante de facturación del mes anterior,Consumo_no_mes,N419,1,3,,sucesso,2023-09-01 23:27:08,2020-10-20 14:38:27,4,2018-04-12 21:06:35,
320,420,CANT_RevisionAnomalia_FecAct-12_FecAct,"Cantidad de revisiones con resultado anomalía en los últimos 12 meses, contados a partir de la fecha actual.",SUM,N420,1,2,,sucesso,2023-09-01 23:27:08,2018-05-29 21:10:09,4,2018-04-16 20:23:23,
321,421,VAL_ConsumoMed_InicioCaida_V3M_I36M_v_UltRev_v_UltReempMed_v_UltCambioCliente,Identifica valor de facturamiento en el inicio del periodo de caída 3M. Valor (Trae el valor del consumo facturado al inicio de la tercera caída consecutiva).,Consumo_no_mes,N421,1,0,,sucesso,2023-09-01 23:27:08,2019-04-22 16:03:43,2,2018-04-18 19:05:34,
322,422,VAL_ConsumoMed_FinCaida_V3M_I36M_v_UltRev_v_UltReempMed_v_UltCambioCliente,Identifica valor de consumo medido en el final del periodo de caída 3M. Valor (Trae el valor del consumo facturado al final de la tercera caída consecutiva).,Consumo_no_mes,N422,1,0,,sucesso,2023-09-01 23:27:08,2019-04-22 16:06:36,2,2018-04-18 19:06:28,
323,423,PROM_ConsumoMed_InCaida_V3M_I36M_v_UltRev_v_UltRmpM_v_UltCCl(-3)_InCaida_V3M_I36M_v_UltRev_v_UltRmpM,Consumo Medido Promedio de los 3 Meses anteriores al inicio de la caída,Consumo_medio,N423,1,0,,sucesso,2023-09-01 23:27:08,2019-04-22 16:11:09,2,2018-04-18 19:12:02,
324,424,PROM_ConsumoMed_FinCaida_V3M_I36M_v_UlRev_v_UlRmpMd_v_UlCaCl_FinCaida_V3M_I36M_v_UlRev_v_UlRmpMd(+3),Consumo Facturado Promedio de los 3 Meses posteriores al Fin de la caída de Consumo,Consumo_medio,N424,1,0,,sucesso,2023-09-01 23:27:08,2019-04-22 16:20:44,2,2018-04-18 19:17:09,
325,425,PROM_ConsumoMed_InicioCaidaV3MI6MF1M(-6M)_InicioCaidaV3MI6MF1M,PROM_ConsumoMedido_InicioCaidaV3MI6MF1M(-6M)_InicioCaidaV3MI6MF1M,Consumo_medio,N425,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:42:07,2,2018-04-18 20:12:57,
326,426,PROM_ConsumoMed_FinCaidaV3MI6MF1M_1M,PROM_ConsumoMedido_FinCaidaV3MI6MF1M_1M,Consumo_medio,N426,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:42:44,2,2018-04-18 20:14:36,
327,427,CANT_ConsumoMed_FinCaida_V3M_I36M_v_UlRev_v_UlRmpMd_v_UlCaCl_FinCaida_V3M_I36M_v_UlRev_v_UlRmpMd(+6),"Cantidad de registros de consumos medidos, luego del fin de la caída de consumo de ventana de 3 meses hasta 6 meses después de la misma",Qtd_Consumos,N427,1,0,,sucesso,2023-09-01 23:27:08,2019-04-22 16:20:31,2,2018-04-18 20:41:57,
328,428,CANT_ConsumoMed_InCaida_V3M_I36M_v_UlRev_v_UlRmpMd(-6)_v_UlCaCl_InCaida_V3M_I36M_v_UlRev_v_UlRmpMd,Cantidad de registros de consumo medido antes del inició de caída de consumo con ventana de 3 meses,Qtd_Consumos,N428,1,0,,sucesso,2023-09-01 23:27:08,2019-04-22 16:19:57,2,2018-04-18 20:43:03,
329,429,CANT_ObsSinservicio_1M,"Cantidad de observaciones sin servicio en el último periodo de facturación, según las notas de lectura",Qtd_Consumos,N429,1,0,,sucesso,2023-09-01 23:27:08,2018-04-18 21:38:00,2,2018-04-18 21:36:30,
330,430,CANT_ObsDesocupada_1M,"Cantidad de observaciones de predio desocupado en el último periodo de facturación, según las notas de lectura",Qtd_Consumos,N430,1,0,,sucesso,2023-09-01 23:27:08,2018-04-18 21:37:38,2,2018-04-18 21:37:38,
331,431,PROM_ConsumoFacturado_InicioCaidaV2MI12MF1M(-3M)_InicioCaidaV2MI12MF1M,PROM_ConsumoFacturado_InicioCaidaV2MI12MF1M(-3M)_InicioCaidaV2MI12MF1M,Consumo_medio,N431,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:11:46,2,2018-04-18 22:39:51,
332,432,PROM_ConsumoFacturado_FinCaidaV2MI12MF1M_1M,PROM_ConsumoFacturado_FinCaidaV2MI12MF1M_1M,Consumo_medio,N432,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:12:08,2,2018-04-18 22:41:05,
333,433,PEND_ConsumoMed_12M_1M,Pendiente del consumo facturado de los últimos 12 meses,Regressao Linear,N433,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:43:38,2,2018-04-19 16:56:16,
334,434,PROM_ConsumoFactVecinosLógicos_12M_1M,PROM_ConsumoFactVecinosLógicos_12M_1M,Consumo_medio,N434,1,0,,sucesso,2023-09-01 23:27:08,2018-04-19 16:58:51,2,2018-04-19 16:58:51,
335,435,PERC75_ConsumoMed_FinCaida_V3M_I36M_v_UltRev_v_UltReempMed_v_UltCambioCliente_1M,calcula el percentil 75 de consumo para el periodo comprendido entre el fin de la caída hasta 1M,percentiles,N435,1,0,,sucesso,2023-09-01 23:27:08,2019-04-22 16:22:14,2,2018-04-19 17:04:32,
336,436,PERC25_ConsumoMed_InCaida_V3M_I36M_v_UlRev_v_UlRmpMd(-6)_v_UlCaCl_InCaida_V3M_I36M_v_UlRev_v_UlRmpMd,"calcula el percentil 25 de consumo para el periodo comprendido entre el  sexto mes antes del inicio de la caída hasta el inicio de la caída, calculada a partir de la fecha de la última revisión o la fecha del último cambio de medidor o los últimos 36 meses",percentiles,N436,1,0,,sucesso,2023-09-01 23:27:08,2019-04-22 16:23:35,2,2018-04-19 17:05:52,
337,437,MIN_ConsumoMed_12M_2M,"Mínimo valor medido en el último año, sin contar el último periodo facturado",MIN,N437,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:43:59,2,2018-04-19 17:19:36,
338,438,CANT_ConsumoMed_UltRevision_v_UltReemplazoMedidor_v_PrimerConsumo+1_IniCaida3,Número de consumos entre el primer consumo o la última revisión o el último reemplazo de medidor desplazado un mes adelante y el inicio de la caída,Qtd_Consumos,N438,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:44:18,2,2018-04-19 17:26:53,
339,439,CANT_ConsumoMed_FinCaida_V3M_I36M_v_UltRev_v_UltReempMed_v_UltCambioCliente_1M,cantidad de consumos registrados entre el final de la caída y 1M,Qtd_Consumos,N439,1,0,,sucesso,2023-09-01 23:27:08,2019-04-22 16:35:15,2,2018-04-19 17:30:51,
340,440,MIN_ConsumoMed_3M_1M,Mínimo valor de consumo medido en el último trimestre,MIN,N440,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:44:55,2,2018-04-19 17:31:45,
341,441,MIN_ConsumoMed_FinCaida_V3M_I36M_v_UlRev_v_UlRmpMd_v_UlCaCl_FinCaida_V3M_I36M_v_UlRev_v_UlRmpMd(+6),Consumo Medido Minimo en los 6 Meses posteriores al Fin de la caída de Consumo,MIN,N441,1,0,,sucesso,2023-09-01 23:27:08,2019-04-23 06:39:56,2,2018-04-19 17:33:31,
342,442,MAX_ConsumoFact_12M_1M,Máximo valor facturado en los últimos 12 periodos de facturación reportados,MAX,N442,1,99,,,,2018-08-23 14:33:46,2,2018-04-19 17:55:53,
343,443,MIN_ConsumoFact_12M_1M,Mínimo valor facturado en los últimos 12 meses reportados de facturación,MIN,N443,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:15:16,2,2018-04-19 17:57:00,
344,444,MAX_ConsumoMed_24M_13M,Promedio consumo medido en el penúltimo año de reporte de facturación,MAX,N444,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:45:31,2,2018-04-19 17:59:04,
345,445,VAL_ConsumoFact_InicioCaida,Trae valor del consumo facturado al inicio de la caída,Consumo_no_mes,N445,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:16:00,2,2018-05-02 21:19:24,
346,446,VAL_ConsumoFact_9M,Indica el valor de consumo facturado en el mes 9,Consumo_no_mes,N446,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:16:29,2,2018-05-02 23:36:06,
347,447,VAL_ConsumoFact_4M,Indica el valor de consumo facturado en el mes 4,Consumo_no_mes,N447,1,99,,,,2018-08-23 14:34:52,2,2018-05-02 23:52:58,
348,448,VAL_ConsumoFact_5M,Indica el valor de consumo facturado en el mes 5,Consumo_no_mes,N448,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:18:01,2,2018-05-02 23:53:26,
349,449,VAL_ConsumoFact_6M,Indica el valor de consumo facturado en el mes 6,Consumo_no_mes,N449,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:19:02,2,2018-05-02 23:53:54,
350,450,VAL_ConsumoFact_7M,Indica el valor de consumo facturado en el mes 7,Consumo_no_mes,N450,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:19:31,2,2018-05-02 23:54:21,
351,451,VAL_ConsumoFact_8M,Indica el valor de consumo facturado en el mes 8,Consumo_no_mes,N451,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:19:53,2,2018-05-02 23:55:14,
352,452,VAL_ConsumoFact_10M,Indica el valor de consumo facturado en el mes 10,Consumo_no_mes,N452,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:20:24,2,2018-05-02 23:55:39,
353,453,VAL_ConsumoFact_11M,Indica el valor de consumo facturado en el mes 11,Consumo_no_mes,N453,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:20:46,2,2018-05-02 23:56:07,
354,454,VAL_ConsumoFact_12M,Indica el valor de consumo facturado en el mes 12,Consumo_no_mes,N454,1,99,,,,2018-08-23 14:35:25,2,2018-05-02 23:56:32,
355,455,VAL_ConsumoFact_13M,Indica el valor de consumo facturado en el mes 13,Consumo_no_mes,N455,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:21:47,2,2018-05-02 23:56:54,
356,456,VAL_ConsumoFact_14M,Indica el valor de consumo facturado en el mes 14,Consumo_no_mes,N456,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:22:13,2,2018-05-02 23:57:54,
357,457,VAL_ConsumoFact_15M,Indica el valor de consumo facturado en el mes 15,Consumo_no_mes,N457,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:22:34,2,2018-05-02 23:58:25,
358,458,VAL_ConsumoFact_16M,Indica el valor de consumo facturado en el mes 16,Consumo_no_mes,N458,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:22:58,2,2018-05-02 23:58:49,
359,459,VAL_ConsumoFact_17M,Indica el valor de consumo facturado en el mes 17,Consumo_no_mes,N459,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:24:11,2,2018-05-02 23:59:16,
360,460,VAL_ConsumoFact_18M,Indica el valor de consumo facturado en el mes 18,Consumo_no_mes,N460,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:24:33,2,2018-05-02 23:59:41,
361,461,VAL_ConsumoFact_19M,Indica el valor de consumo facturado en el mes 19,Consumo_no_mes,N461,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:24:58,2,2018-05-03 00:00:04,
362,462,VAL_ConsumoFact_20M,Indica el valor de consumo facturado en el mes 20,Consumo_no_mes,N462,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:25:34,2,2018-05-03 00:00:29,
363,463,VAL_ConsumoFact_21M,Indica el valor de consumo facturado en el mes 21,Consumo_no_mes,N463,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:25:59,2,2018-05-03 00:00:53,
364,464,VAL_ConsumoFact_22M,Indica el valor de consumo facturado en el mes 22,Consumo_no_mes,N464,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:26:30,2,2018-05-03 00:01:21,
365,465,VAL_ConsumoFact_23M,Indica el valor de consumo facturado en el mes 23,Consumo_no_mes,N465,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:26:55,2,2018-05-03 00:01:48,
366,466,VAL_ConsumoFact_24M,Indica el valor de consumo facturado en el mes 24,Consumo_no_mes,N466,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:27:20,2,2018-05-03 00:02:14,
367,467,VAL_ConsumoFact_25M,Indica el valor de consumo facturado en el mes 25,Consumo_no_mes,N467,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:27:43,2,2018-05-03 00:02:45,
368,468,VAL_ConsumoFact_26M,Indica el valor de consumo facturado en el mes 26,Consumo_no_mes,N468,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:28:04,2,2018-05-03 00:03:10,
369,469,VAL_ConsumoFact_27M,Indica el valor de consumo facturado en el mes 27,Consumo_no_mes,N469,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:28:25,2,2018-05-03 00:03:35,
370,470,VAL_ConsumoFact_28M,Indica el valor de consumo facturado en el mes 28,Consumo_no_mes,N470,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:28:48,2,2018-05-03 00:04:01,
371,471,VAL_ConsumoFact_29M,Indica el valor de consumo facturado en el mes 29,Consumo_no_mes,N471,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:29:09,2,2018-05-03 00:04:24,
372,472,VAL_ConsumoFact_30M,Indica el valor de consumo facturado en el mes 30,Consumo_no_mes,N472,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:29:25,2,2018-05-03 00:04:48,
373,473,VAL_ConsumoFact_31M,Indica el valor de consumo facturado en el mes 31,Consumo_no_mes,N473,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:29:43,2,2018-05-03 00:05:11,
374,474,VAL_ConsumoFact_32M,Indica el valor de consumo facturado en el mes 32,Consumo_no_mes,N474,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:30:03,2,2018-05-03 00:05:35,
375,475,VAL_ConsumoFact_33M,Indica el valor de consumo facturado en el mes 33,Consumo_no_mes,N475,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:30:23,2,2018-05-03 00:06:03,
376,476,VAL_ConsumoFact_34M,Indica el valor de consumo facturado en el mes 34,Consumo_no_mes,N476,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:30:41,2,2018-05-03 00:06:31,
377,477,VAL_ConsumoFact_35M,Indica el valor de consumo facturado en el mes 35,Consumo_no_mes,N477,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:30:57,2,2018-05-03 00:07:01,
378,478,VAL_ConsumoFact_36M,Indica el valor de consumo facturado en el mes 36,Consumo_no_mes,N478,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 13:31:17,2,2018-05-03 00:07:42,
379,479,SUM_ConsLeido_3M_1M,Suma de los consumos leídos de los últimos 3 meses (kWh).,SUM,N479,1,0,,sucesso,2023-09-01 23:27:08,2018-08-22 09:37:57,1,2018-06-26 16:23:23,
380,480,SUM_CambioMedidor_1M_1M,Cantidad de cambios de medidor en el último mes,Qtd_Consumos,N480,1,2,,sucesso,2023-09-01 23:27:08,2023-02-20 17:56:06,1,2018-06-26 16:26:58,
381,481,SUM_Revisiones_6M_1M,Cantidad de revisiones en los últimos seis meses,SUM,N481,1,2,,sucesso,2023-09-01 23:27:08,2018-06-26 16:30:14,1,2018-06-26 16:30:14,
382,499,CANT_CONSFACT_3M_1M,Cantidad de consumos fact.s en los ultimos 3 meses,Qtd_Consumos,N499,1,0,,sucesso,2023-09-01 23:27:08,2018-07-23 17:52:55,1,2018-07-23 17:52:55,
383,500,MAX_ConsumoMed_12M_7M,Valor máximo del consumo medido de 12 a 7 meses atrás,MAX,N500,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:45:50,1,2018-07-23 20:24:55,
384,502,PROM_ConsumoMedido_UltFraude-3_UltFraude,PROMEDIO de los consumos medidos desde tres meses antes del último fraude; hasta la fecha del último fraude.,Consumo_medio,N502,1,0,,sucesso,2023-09-01 23:27:08,2018-08-23 11:46:09,1,2018-07-26 20:29:58,
385,503,VAL_TipoRED,Indica si el tipo de la conexión de la instalación es aérea o subterránea,Propriedade da UC,id_tipo_instalacao,1,1,,,,2018-08-23 15:57:58,1,2018-08-23 15:57:58,
386,504,VAL_AreaRiesgo,Indica si una instalación se encuentra marcada como área de riesgo,Propriedade da UC,id_area_de_risco,1,1,,,,2018-08-28 14:52:20,1,2018-08-28 14:52:20,
387,505,CANT_ObsSinUso_PocoUso_3M_1M,"Cantidad de observaciones reportadas para una instalación, que presentan notas de sin uso/poco uso en los últimos 3 meses",QTD_APONTAMENTOS2,N505,1,0,,sucesso,2023-09-01 23:27:08,2023-08-09 17:46:54,1,2018-08-29 07:25:16,
388,506,CANT_Reemplazomedidor_6M_FecAct,Indica si la instalación ha presentado cambio de medidor en los últimos 6 meses,Qtd_Consumos,N506,1,2,,sucesso,2023-09-01 23:27:08,2018-09-03 09:02:32,1,2018-08-29 09:09:30,
389,507,CANT_Reemplazomedidor_12M_FecAct,Indica si la instalación ha presentado cambio de medidor en los últimos 12 meses,Qtd_Consumos,N507,1,2,,sucesso,2023-09-01 23:27:08,2018-09-03 09:01:53,1,2018-08-29 09:10:58,
390,508,CANT_OSPendiente_3M_FecAct,Indica si la instalación presenta una orden de servicio pendiente en los últimos 3 meses,Qtd_Consumos,N508,1,2,,sucesso,2023-09-01 23:27:08,2018-09-03 09:00:52,1,2018-08-29 09:14:42,
391,509,CANT_OSSuspensión_6M_FecAct,Indica la cantidad de suspensiones que ha presentado una instalación en los últimos 6 meses,Qtd_Consumos,N509,1,2,,sucesso,2023-09-01 23:27:08,2018-09-03 08:59:46,1,2018-08-29 09:20:39,
392,510,CANT_OSCambioNombre_6M_FecAct,Indica si la instalación ha presentado cambio de titularidad en los últimos 6 meses,Qtd_Consumos,N510,1,2,,sucesso,2023-09-01 23:27:08,2018-09-03 09:00:07,1,2018-08-29 09:33:42,
393,511,CANT_RevisionPendiente_FecAct-6_FecAct,Indica si una instalación presenta una revisión pendiente en los últimos 6 meses de facturación a partir de la fecha actual,SUM,N511,1,2,,sucesso,2023-09-01 23:27:08,2018-09-12 10:36:51,1,2018-09-12 10:35:48,
394,512,CANT_ConsumosFact_PrimerConsumo_UltimoConsumo,Indica la cantidad de consumos facturados desde el inicio de reporte de la instalación,Qtd_Consumos,N512,1,0,,sucesso,2023-09-01 23:27:08,2018-10-04 16:30:39,1,2018-10-04 16:30:39,
395,513,CANT_RevisiónFraude_72M_1M,Devuelve la cantidad de revisiones en los últimos 72 meses,Qtd_Consumos,N513,1,2,,sucesso,2023-09-01 23:27:08,2018-10-10 08:45:58,1,2018-10-10 08:45:58,
396,514,CANT_ObsMdDanado (sin nota 7)_12M_v_UltRevision_v_UltReemplazoMedidor_1M,Observaciones de medidor dañado (no marca lectura) en los últimos 12 meses,QTD_APONTAMENTOS2,N514,1,0,,sucesso,2023-09-01 23:27:08,2023-08-09 17:27:53,1,2018-10-11 09:27:33,
397,515,CANT_ObsPendgestión_12M_v_UltRevision_v_UltReemplazoMedidor_1M,Observaciones de localización con gestiones pendientes administrativas en los últimos 12 meses,QTD_APONTAMENTOS2,N515,1,0,,sucesso,2023-09-01 23:27:08,2023-08-09 18:55:15,1,2018-10-11 09:33:49,
398,516,CANT_ObsPosibleFraude_12M_v_UltRevision_v_UltReemplazoMedidor_1M,Observaciones de posible fraude en los últimos 12 meses,QTD_APONTAMENTOS2,N516,1,0,,sucesso,2023-09-01 23:27:08,2023-08-09 18:29:11,1,2018-10-11 09:40:29,
399,517,CANT_ObsSinacceso_12M_v_UltRevision_v_UltReemplazoMedidor_1M,Observaciones de medidor sin acceso en los últimos 12 meses,QTD_APONTAMENTOS2,N517,1,0,,sucesso,2023-09-01 23:27:08,2023-08-09 18:41:27,1,2018-10-11 09:41:57,
400,518,CANT_NuevaConex_6M_FecAct,Indica si la instalación ha presentado novedad de nueva conexión en los últimos 6 meses,Qtd_Consumos,N518,1,2,,sucesso,2023-09-01 23:27:08,2018-10-11 14:24:18,1,2018-10-11 09:45:08,
401,519,CANT_ConsumoFact_18M_1M,Cantidad de consumos reportados como facturados en los últimos 18 periodos de facturación,Qtd_Consumos,N519,1,0,,sucesso,2023-09-01 23:27:08,2018-10-11 09:46:54,1,2018-10-11 09:46:54,
402,520,CANT_ObsPendgestión_1M,Observaciones de localización con gestiones pendientes administrativas en el último periodo,QTD_APONTAMENTOS2,N520,1,0,,sucesso,2023-09-01 23:27:08,2023-08-09 18:55:52,1,2018-10-11 10:00:38,
403,521,CANT_ObsSinUso_PocoUso_1M,"Cantidad de observaciones reportadas para una instalación, que presentan notas de sin uso/poco uso en el último periodo facturado",QTD_APONTAMENTOS2,N521,1,0,,sucesso,2023-09-01 23:27:08,2023-08-09 17:47:43,1,2018-10-11 10:02:26,
404,522,CANT_ObsMdDanado(sin nota 7)_1M,Observaciones de medidor dañado (no marca lectura) en el último periodo de facturación,QTD_APONTAMENTOS2,N522,1,0,,sucesso,2023-09-01 23:27:08,2023-08-09 17:49:47,1,2018-10-11 10:03:35,
405,523,CANT_ObsPosibleFraude_1M,Observaciones de posible fraude en el último periodo de facturación,QTD_APONTAMENTOS2,N523,1,0,,sucesso,2023-09-01 23:27:08,2023-08-09 18:31:40,1,2018-10-11 10:04:36,
406,524,CANT_ObsSinacceso_1M,Observaciones de medidor sin acceso en el último periodo de facturación,QTD_APONTAMENTOS2,N524,1,0,,sucesso,2023-09-01 23:27:08,2023-08-09 18:42:07,1,2018-10-11 10:05:42,
407,525,CANT_ObsSinUso_PocoUso_12M_v_UltRevision_v_UltReemplazoMedidor_1M,"Cantidad de instalaciones reportadas para una instalación, que presentan notas de sin uso/poco uso en los últimos 12 meses",QTD_APONTAMENTOS2,N525,1,0,,sucesso,2023-09-01 23:27:08,2023-08-09 17:56:59,1,2018-10-11 10:27:32,
